id,date_created,label,meta_info,people_id,type_sensor,x,y,z
10830,"2018-10-19 17:41:31",100,,alexey,magnetometer,-288,-8448,4273
10831,"2018-10-19 17:41:31",100,,alexey,magnetometer,-284,-8440,4271
10832,"2018-10-19 17:41:31",100,,alexey,magnetometer,-311,-8484,4310
10833,"2018-10-19 17:41:31",100,,alexey,magnetometer,-309,-8432,4292
10834,"2018-10-19 17:41:31",100,,alexey,magnetometer,-301,-8440,4326
10835,"2018-10-19 17:41:32",100,,alexey,magnetometer,-308,-8455,4354
10836,"2018-10-19 17:41:32",100,,alexey,magnetometer,-321,-8425,4331
10837,"2018-10-19 17:41:32",100,,alexey,magnetometer,-305,-8444,4343
10838,"2018-10-19 17:41:32",100,,alexey,magnetometer,-274,-8460,4327
10839,"2018-10-19 17:41:32",100,,alexey,magnetometer,-302,-8478,4331
10840,"2018-10-19 17:41:32",100,,alexey,magnetometer,-269,-8475,4331
10841,"2018-10-19 17:41:32",100,,alexey,magnetometer,-313,-8479,4326
10842,"2018-10-19 17:41:32",100,,alexey,magnetometer,-342,-8467,4308
10843,"2018-10-19 17:41:32",100,,alexey,magnetometer,-310,-8475,4358
10844,"2018-10-19 17:41:32",100,,alexey,magnetometer,-316,-8449,4327
10845,"2018-10-19 17:41:33",100,,alexey,magnetometer,-325,-8476,4361
10846,"2018-10-19 17:41:33",100,,alexey,magnetometer,-310,-8471,4324
10847,"2018-10-19 17:41:33",100,,alexey,magnetometer,-291,-8476,4289
10848,"2018-10-19 17:41:33",100,,alexey,magnetometer,-285,-8468,4323
10849,"2018-10-19 17:41:33",100,,alexey,magnetometer,-297,-8476,4320
10850,"2018-10-19 17:41:33",100,,alexey,magnetometer,-269,-8471,4283
10851,"2018-10-19 17:41:33",100,,alexey,magnetometer,-316,-8490,4320
10852,"2018-10-19 17:41:33",100,,alexey,magnetometer,-328,-8463,4320
10853,"2018-10-19 17:41:33",100,,alexey,magnetometer,-294,-8490,4311
10854,"2018-10-19 17:41:33",100,,alexey,magnetometer,-308,-8491,4335
10855,"2018-10-19 17:41:34",100,,alexey,magnetometer,-299,-8479,4310
10856,"2018-10-19 17:41:34",100,,alexey,magnetometer,-304,-8494,4357
10857,"2018-10-19 17:41:34",100,,alexey,magnetometer,-284,-8459,4314
10858,"2018-10-19 17:41:34",100,,alexey,magnetometer,-310,-8498,4352
10859,"2018-10-19 17:41:34",100,,alexey,magnetometer,-314,-8460,4318
10860,"2018-10-19 17:41:34",100,,alexey,magnetometer,-269,-8472,4302
10861,"2018-10-19 17:41:34",100,,alexey,magnetometer,-283,-8484,4300
10862,"2018-10-19 17:41:34",100,,alexey,magnetometer,-278,-8476,4314
10863,"2018-10-19 17:41:34",100,,alexey,magnetometer,-288,-8513,4313
10864,"2018-10-19 17:41:34",100,,alexey,magnetometer,-274,-8523,4343
10865,"2018-10-19 17:41:35",100,,alexey,magnetometer,-262,-8487,4338
10866,"2018-10-19 17:41:35",100,,alexey,magnetometer,-272,-8494,4325
10867,"2018-10-19 17:41:35",100,,alexey,magnetometer,-262,-8439,4316
10868,"2018-10-19 17:41:35",100,,alexey,magnetometer,-275,-8491,4259
10869,"2018-10-19 17:41:35",100,,alexey,magnetometer,-293,-8460,4298
10870,"2018-10-19 17:41:35",100,,alexey,magnetometer,-287,-8463,4327
10871,"2018-10-19 17:41:35",100,,alexey,magnetometer,-273,-8488,4305
10872,"2018-10-19 17:41:35",100,,alexey,magnetometer,-282,-8502,4322
10873,"2018-10-19 17:41:35",100,,alexey,magnetometer,-301,-8487,4312
10874,"2018-10-19 17:41:36",100,,alexey,magnetometer,-283,-8452,4331
10875,"2018-10-19 17:41:36",100,,alexey,magnetometer,-276,-8505,4281
10876,"2018-10-19 17:41:36",100,,alexey,magnetometer,-287,-8499,4284
10877,"2018-10-19 17:41:36",100,,alexey,magnetometer,-315,-8487,4291
10878,"2018-10-19 17:41:36",100,,alexey,magnetometer,-299,-8504,4333
10879,"2018-10-19 17:41:36",100,,alexey,magnetometer,-284,-8460,4263
